temperature,rainfall,humidity
19.02,98.73,69.80
35.45,160.19,45.97
35.80,18.50,56.59
27.69,62.62,37.25
15.16,145.75,89.29
22.18,25.79,66.89
30.42,253.00,95.57
39.53,215.40,65.97
30.80,283.09,29.91
21.50,208.04,33.67
30.85,282.12,99.13
28.50,166.35,78.05
34.50,180.07,23.94
17.67,293.09,76.30
34.03,192.64,52.97
28.53,9.24,44.58
39.07,217.14,32.32
23.55,271.64,87.19
30.82,238.67,25.11
38.30,175.15,43.19
17.56,201.39,44.51
38.43,297.06,32.87
32.20,27.20,60.65
16.70,200.17,20.94
22.52,85.02,44.08
32.70,192.03,94.69
16.68,182.29,44.84
29.55,46.04,48.84
23.65,62.02,57.85
30.52,186.49,64.94
16.14,38.47,84.70
36.79,79.55,35.23
39.34,250.57,89.74
39.22,98.13,80.60
33.74,146.42,77.81
18.25,282.34,26.94
33.96,68.14,21.73
15.61,116.89,67.52
15.55,181.94,89.05
23.09,226.60,66.76
27.22,270.50,37.06
34.26,274.64,27.24
32.08,232.99,75.97
26.15,68.50,77.74
21.84,7.44,33.80
39.93,115.13,22.26
25.65,42.46,52.66
26.28,213.12,66.62
19.09,198.34,76.48
34.87,13.19,84.80
32.34,250.98,68.84
20.52,74.62,28.87
17.06,129.67,74.61
32.01,200.38,98.73
31.36,128.83,92.45
21.83,132.39,89.73
38.77,19.69,44.17
18.78,120.43,80.06
25.81,229.45,88.09
38.59,274.55,74.27
25.49,124.05,40.04
30.96,127.08,96.31
24.94,210.79,56.07
21.86,282.83,30.38
39.60,80.12,28.78
25.23,132.04,71.80
37.35,238.79,55.02
20.75,182.91,27.56
20.33,33.18,79.23
15.78,188.32,83.95
31.29,56.02,78.03
24.21,153.06,36.18
36.61,158.73,75.18
26.83,262.86,20.86
39.20,138.75,44.41
19.64,83.83,51.91
36.72,69.29,86.82
34.41,262.28,51.23
34.27,51.30,20.90
36.12,127.76,48.19
34.03,56.15,59.91
30.66,231.99,95.92
18.28,142.31,95.28
15.81,105.34,34.47
38.02,108.33,34.81
30.42,255.66,33.07
34.91,166.13,83.11
27.04,215.36,20.48
17.93,269.11,30.17
18.13,270.52,63.04
32.14,98.55,39.80
25.76,285.74,27.39
20.01,7.46,48.79
27.29,113.05,41.94
16.61,268.74,60.89
29.55,82.39,98.34
21.72,81.92,29.94
34.94,90.79,49.82
22.76,183.69,94.56
26.38,131.50,90.15
15.29,218.02,51.54
16.81,268.47,75.92
24.81,202.26,27.03
27.00,61.34,77.00
30.00,279.80,97.83
22.29,79.35,63.00
32.37,44.97,59.88
36.50,26.99,34.99
34.50,169.02,70.70
15.99,34.13,67.23
27.01,41.63,72.15
17.62,90.01,22.09
21.05,84.50,63.90
39.67,181.27,67.59
18.56,245.02,36.60
27.47,228.40,36.67
30.45,78.75,42.10
32.56,73.59,76.94
28.99,289.74,68.50
15.24,2.47,87.66
23.16,263.92,43.65
27.94,59.92,92.97
17.20,284.19,79.50
23.77,102.69,51.60
15.83,132.11,27.62
16.96,212.14,40.56
24.92,176.30,96.54
18.32,95.38,44.83
29.19,166.15,46.39
32.24,219.21,35.17
35.01,12.70,84.55
20.00,3.36,42.05
19.19,137.42,46.42
17.61,39.55,53.15
30.91,199.30,54.70
32.66,64.22,52.91
15.79,129.86,60.30
38.41,59.30,85.16
16.30,164.55,85.54
28.53,34.82,83.87
32.73,6.93,28.09
36.77,15.34,83.97
32.85,286.28,29.62
35.04,42.69,29.98
23.49,212.54,95.83
35.37,20.38,85.55
17.00,32.45,64.19
37.37,152.66,90.00
28.69,139.46,99.15
35.43,285.47,68.85
26.31,283.45,69.03
31.09,233.88,80.35
28.16,180.63,38.57
33.29,136.49,33.37
17.04,106.85,80.77
16.51,284.13,47.59
21.18,180.87,30.81
18.99,173.72,45.19
36.79,69.57,48.69
20.48,14.01,97.22
39.40,283.56,75.84
23.42,94.12,62.47
19.55,132.78,97.51
34.74,34.39,92.25
31.47,251.08,60.96
27.45,8.29,92.45
28.88,250.20,52.34
32.98,42.09,38.43
20.71,265.97,38.61
39.91,218.93,72.99
39.37,49.40,60.09
31.26,169.75,72.72
19.99,93.80,74.89
32.01,53.47,21.79
16.80,257.75,24.32
15.77,121.06,62.61
21.44,119.56,35.28
26.57,50.97,70.60
36.71,114.92,64.17
33.18,261.49,66.86
33.57,108.94,44.20
25.64,285.48,71.19
23.65,283.89,86.36
24.28,43.47,99.85
39.69,53.19,87.08
16.00,258.80,64.60
36.68,117.83,35.47
29.47,1.31,74.52
25.97,82.16,95.01
33.13,179.29,36.95
27.17,239.78,40.48
36.84,40.02,31.92
37.52,33.16,78.94
25.54,276.63,52.52
21.92,225.34,25.02
29.81,176.93,90.00
37.81,230.76,64.61
20.27,128.66,46.49
30.57,227.54,47.52
30.79,111.54,43.22
33.33,73.23,56.44
18.29,218.70,46.96
32.90,125.90,63.84
37.73,294.41,81.88
19.49,104.85,73.96
20.94,276.52,43.56
39.28,279.89,62.30
19.52,72.56,87.21
36.36,239.47,25.46
27.31,129.92,26.26
21.18,275.26,64.49
36.77,135.04,71.13
26.13,223.29,36.91
27.87,140.09,79.62
23.98,68.34,71.70
29.82,59.81,93.86
19.09,127.63,33.52
24.78,226.65,80.11
39.24,181.52,26.69
21.45,206.59,65.22
31.42,84.70,64.15
23.13,144.43,51.07
34.34,13.32,87.57
18.27,245.26,20.35
39.25,296.97,61.61
26.34,122.06,37.37
20.90,3.29,79.48
16.84,50.94,23.45
19.24,195.76,86.52
27.99,183.62,87.05
23.43,236.36,86.63
35.72,76.17,32.21
25.77,229.09,70.43
21.22,206.40,21.15
30.43,96.84,87.84
32.67,163.65,77.84
19.18,44.18,62.49
19.19,135.77,78.45
15.92,264.36,27.55
33.41,126.36,62.29
31.60,251.87,43.30
26.87,177.08,97.81
36.10,57.56,88.57
35.14,174.33,78.66
29.63,151.79,94.70
36.71,119.59,47.75
20.15,35.89,92.07
17.80,125.01,46.02
21.74,21.83,78.62
16.43,29.63,78.91
28.28,124.77,21.47
38.42,91.61,48.88
15.98,277.66,21.55
18.05,112.71,99.77
26.30,227.36,29.78
38.35,159.07,63.42
22.90,211.23,83.24
27.68,78.03,36.10
16.04,282.57,58.80
18.71,159.03,68.59
39.67,249.40,32.82
39.13,109.51,82.28
15.12,30.06,43.95
38.80,202.11,36.88
30.98,2.33,64.66
36.70,142.59,52.83
26.37,57.84,93.62
27.89,188.21,90.41
27.22,293.83,58.67
31.67,139.32,48.74
18.49,245.25,46.04
15.75,152.34,41.41
22.70,148.75,63.56
32.62,279.13,84.40
20.05,266.99,44.86
31.84,235.74,35.21
39.25,88.88,58.04
17.35,163.50,25.52
31.82,67.17,76.10
26.09,133.18,61.47
36.70,145.26,59.71
19.43,249.49,44.04
32.32,268.81,92.37
35.95,124.39,27.24
38.62,5.31,89.59
32.08,258.53,50.14
27.43,52.28,90.45
30.45,186.56,78.30
36.72,7.49,28.33
29.27,119.85,86.52
15.76,295.79,74.57
38.27,30.21,22.58
32.24,127.11,30.70
31.91,92.14,70.85
20.39,271.53,73.01
31.47,260.80,79.73
24.85,71.31,77.62
31.28,24.36,72.76
17.66,188.14,81.30
31.45,100.91,66.01
39.99,201.63,40.86
16.21,9.64,92.99
39.43,40.02,21.46
25.17,205.91,49.32
36.77,63.71,78.31
34.56,257.28,54.17
29.18,17.58,21.99
33.46,64.64,25.28
36.96,299.57,71.89
25.10,129.92,97.19
23.18,210.89,64.15
31.69,54.80,60.54
35.20,182.96,45.47
34.06,217.83,40.54
34.95,94.34,21.68
25.89,248.67,41.84
35.45,181.03,55.93
18.01,116.74,35.84
28.61,167.29,26.99
15.14,173.03,77.42
23.11,49.66,91.57
24.16,120.82,94.94
24.90,103.03,69.44
32.39,120.27,24.22
24.71,228.33,79.27
26.22,144.76,28.81
20.94,282.09,73.58
24.33,88.10,82.35
20.68,124.71,78.07
16.83,236.09,96.15
30.09,163.81,79.05
31.71,164.11,75.46
30.49,16.00,40.94
26.59,119.58,93.98
24.49,81.22,34.36
36.58,299.80,92.39
27.98,92.51,45.01
26.98,265.35,30.41
15.64,202.87,86.13
23.53,102.27,20.20
24.50,163.06,86.57
24.97,252.16,40.98
29.50,265.01,90.78
28.34,48.12,75.32
30.20,101.87,73.29
34.12,100.57,49.23
35.32,12.61,24.75
32.95,179.47,86.41
38.89,256.45,33.67
15.46,114.47,49.78
19.89,222.01,68.03
15.19,188.31,58.58
31.19,112.69,35.89
37.45,42.32,31.25
21.09,212.80,29.86
38.18,256.37,89.04
16.51,205.76,22.52
38.36,5.36,98.16
23.79,64.87,35.88
17.54,20.84,28.83
27.15,171.12,66.16
21.42,226.94,26.40
22.12,33.17,68.20
22.68,251.50,88.05
35.08,166.65,23.83
28.48,206.99,83.99
22.78,291.42,51.56
30.26,25.10,32.76
32.90,270.37,34.09
21.82,37.83,93.50
25.34,117.89,28.85
18.05,255.43,89.34
19.53,271.88,63.54
32.03,151.91,23.12
19.54,178.23,57.16
28.13,212.44,85.40
32.73,249.83,78.10
17.67,36.45,59.10
29.18,243.02,88.80
21.41,144.38,29.63
39.07,135.19,92.80
27.09,127.17,87.72
35.15,152.76,76.66
28.76,283.52,85.43
16.09,164.46,63.51
30.83,285.95,74.01
38.79,54.09,64.85
30.04,217.24,48.43
35.48,243.67,65.51
37.11,203.74,40.60
20.70,182.08,55.22
20.30,169.44,42.46
30.27,258.28,29.83
25.28,246.49,45.75
36.00,36.69,88.16
37.50,254.58,50.49
23.84,124.22,79.84
20.92,76.11,34.02
34.51,260.93,53.95
21.87,129.61,29.19
35.57,242.51,31.09
25.59,79.02,69.39
31.69,1.18,68.60
17.39,148.64,37.07
30.60,30.07,57.95
26.29,226.31,89.06
29.67,82.82,33.94
19.20,133.09,21.54
33.42,26.11,72.16
36.57,86.00,24.28
20.42,234.45,98.40
17.39,45.48,68.77
15.59,194.15,57.63
31.05,275.23,54.40
30.18,203.95,65.85
28.67,243.31,27.25
20.80,32.69,94.40
24.77,75.22,70.05
29.86,268.36,34.72
27.42,214.53,65.01
39.69,191.87,30.66
18.41,199.13,21.40
32.38,124.26,70.44
25.11,13.37,71.88
25.70,235.33,66.70
32.94,203.61,34.68
32.31,141.84,68.27
39.78,269.93,24.52
18.21,100.85,68.74
17.60,88.30,64.32
33.11,261.84,72.42
29.46,239.10,91.64
21.85,154.49,88.03
16.99,39.22,98.45
17.14,64.52,98.10
37.35,196.87,81.79
19.80,115.51,96.51
23.08,250.94,89.38
20.67,284.99,78.21
23.87,241.69,26.03
16.74,113.26,23.92
27.98,236.61,87.01
16.69,105.43,59.17
35.01,50.13,85.17
20.84,10.02,45.03
28.50,115.72,51.81
37.00,271.07,76.01
31.27,71.70,93.23
28.32,61.95,27.02
23.11,290.95,88.92
23.33,7.50,83.44
31.74,235.73,45.24
39.85,96.41,48.42
31.55,11.25,23.72
28.94,275.34,21.26
33.27,41.89,58.16
26.63,165.53,27.64
16.50,82.22,35.52
29.06,19.56,87.74
38.94,14.98,65.68
19.38,34.67,70.69
32.25,21.41,35.00
20.02,228.17,86.29
28.40,145.67,89.44
17.42,102.87,61.87
26.26,125.51,93.00
33.90,278.68,87.59
23.69,273.23,78.51
31.62,214.70,78.73
34.89,265.40,28.43
38.18,95.89,41.67
20.87,114.33,25.35
24.98,184.11,20.69
18.81,187.09,32.66
39.81,144.51,90.44
38.18,120.20,39.19
28.50,295.85,97.61
36.05,246.34,67.78
28.02,130.49,38.98
30.59,218.19,59.77
17.23,80.87,37.53
33.88,30.05,98.72
18.19,105.73,87.78
35.65,120.89,22.10
34.55,4.96,95.82
32.72,244.44,77.69
15.90,107.76,26.59
22.58,174.13,73.65
21.58,22.19,71.75
24.00,52.50,37.50
17.19,266.91,80.68
38.42,182.61,26.97
28.85,285.09,59.16
22.64,299.63,20.79
24.92,111.56,97.50
26.18,89.64,80.13
30.01,257.51,32.71
27.89,299.58,47.33
37.98,188.89,32.84
27.42,238.54,81.33
39.80,234.52,24.71
36.29,106.60,87.23
20.21,172.28,95.38
38.26,249.92,74.13
17.91,206.43,37.04
35.44,6.35,48.81
24.52,101.01,58.18
36.95,43.34,68.37
36.70,69.89,73.49
35.15,271.65,64.34
34.75,11.07,48.11
22.62,65.94,91.27
17.02,92.87,26.51
25.07,185.07,57.30
19.34,160.23,82.05
32.37,65.48,24.87
23.65,49.27,76.43
39.39,71.04,85.58
31.02,150.76,72.87
35.56,81.35,21.03
18.31,284.28,34.41
36.55,139.16,47.37
38.07,17.64,38.70
27.18,218.78,97.01
30.16,98.65,72.13
34.12,196.05,43.76
19.37,83.88,94.38
27.56,171.22,79.25
24.97,231.65,42.77
18.66,278.40,50.31
24.19,78.34,35.95
16.70,100.46,97.69
15.65,139.28,61.38
18.38,278.15,91.68
39.08,270.42,47.72
28.74,26.96,88.87
39.15,39.58,24.31
25.81,148.65,98.57
22.80,31.99,92.96
27.65,103.67,49.06
25.99,44.52,81.98
17.64,190.81,80.18
31.02,284.85,92.10
20.40,299.02,44.58
30.49,112.57,57.24
31.26,179.70,89.20
18.80,256.88,82.29
16.53,35.24,51.48
34.52,206.87,87.66
26.50,122.65,23.76
16.45,61.84,82.56
39.87,120.83,36.54
16.44,22.79,42.89
32.38,208.62,59.46
39.59,75.82,55.98
20.98,93.42,61.65
18.56,36.32,63.58
18.03,259.40,46.52
22.58,148.03,34.02
17.53,171.64,81.48
32.30,170.83,52.00
16.56,123.15,60.47
27.74,57.76,71.58
39.92,223.54,92.77
35.35,38.12,76.60
30.38,31.16,23.64
22.66,213.04,87.08
30.60,62.65,99.15
28.18,92.03,57.80
25.65,142.57,97.57
18.27,134.81,63.79
37.17,212.57,56.77
26.24,187.03,46.51
19.87,193.32,72.60
24.19,214.22,38.39
25.35,87.78,28.39
35.69,96.70,22.18
33.34,131.40,43.39
34.23,92.24,51.66
15.28,295.48,64.17
25.40,244.22,43.42
27.03,49.40,98.72
15.48,1.68,43.34
21.50,12.83,55.28
34.01,73.22,28.26
18.43,34.29,40.85
28.38,160.00,23.87
20.38,257.40,64.76
15.30,221.03,80.09
21.03,64.68,35.66
39.40,119.79,49.43
35.04,152.37,21.33
38.99,243.06,87.16
27.20,251.74,82.40
17.74,272.92,25.06
28.70,152.77,49.19
26.36,208.28,96.42
36.11,33.54,51.36
17.45,169.59,62.10
27.21,74.61,48.42
18.75,129.52,67.69
23.12,190.22,98.25
33.43,77.10,99.80
26.90,15.66,81.98
24.40,3.07,52.34
24.86,6.65,59.55
26.49,2.50,48.54
34.63,33.11,98.85
37.30,71.85,76.62
38.88,66.37,55.91
34.67,296.04,20.97
22.89,91.80,61.64
32.20,38.23,98.71
25.94,163.67,61.84
21.37,257.39,34.59
36.02,203.42,21.77
15.96,88.82,48.38
37.54,168.48,93.46
26.54,214.46,99.72
30.93,218.43,95.63
31.48,199.96,78.35
37.38,261.24,64.65
30.92,261.03,67.25
30.35,173.68,63.12
16.67,128.96,76.56
27.96,192.47,53.51
18.75,245.46,73.54
33.44,1.70,29.73
27.81,297.60,41.26
32.01,54.87,86.88
16.04,141.07,92.30
17.12,261.61,63.12
32.91,67.51,22.53
16.80,143.04,94.16
16.78,39.77,76.17
15.30,118.52,53.12
38.91,53.14,67.87
33.44,109.09,54.38
23.83,112.04,57.23
22.41,297.95,90.94
23.74,298.44,32.89
34.37,34.44,28.29
31.53,217.79,20.22
19.63,15.52,45.12
19.35,9.06,31.79
17.46,31.60,37.60
31.51,289.65,20.90
34.11,282.26,38.18
21.63,58.18,46.62
15.52,48.50,22.53
17.05,72.16,68.63
39.20,154.66,65.50
22.39,170.91,27.76
34.23,66.48,67.60
30.62,226.99,99.89
24.55,92.87,95.56
20.14,276.64,20.21
18.03,197.02,83.63
30.38,130.91,48.29
34.37,236.97,25.09
31.10,245.37,43.68
28.26,87.14,45.74
16.05,101.91,61.86
39.21,280.79,72.89
34.97,49.42,79.92
22.32,12.65,39.67
39.50,136.22,45.74
30.05,240.36,44.67
29.56,231.50,49.02
33.70,275.86,99.97
35.29,159.96,82.24
31.41,30.02,98.00
18.20,176.61,75.45
23.46,233.52,52.50
38.20,28.00,51.18
20.62,51.80,59.09
24.30,3.69,53.35
25.80,178.10,86.27
25.99,266.02,57.20
30.32,201.20,43.65
38.58,294.61,81.99
21.02,18.91,88.35
18.04,270.90,53.63
19.94,244.22,73.42
37.17,94.27,24.70
31.15,292.06,62.36
22.15,86.38,23.60
35.40,266.79,22.34
36.53,264.22,69.03
36.16,227.30,44.27
37.97,169.04,79.40
21.31,36.00,91.69
33.88,159.59,31.15
26.51,107.04,77.96
36.05,237.67,61.16
33.21,227.44,28.97
34.41,273.18,72.13
31.40,4.45,68.76
19.44,242.73,61.25
28.63,281.54,94.12
39.62,236.79,61.69
38.43,39.06,99.24
16.08,24.38,60.74
19.12,6.25,29.27
18.29,188.62,57.64
33.15,188.90,34.59
35.44,296.07,67.77
20.34,119.41,75.45
27.65,99.57,57.47
36.02,187.33,27.82
33.32,247.68,57.49
28.56,281.03,26.52
29.76,240.94,74.57
27.71,128.00,83.23
22.44,190.47,96.99
29.13,256.89,31.90
32.22,147.18,62.59
36.83,65.01,65.40
30.91,50.92,93.80
34.03,0.05,70.18
19.00,215.47,31.64
26.54,33.33,54.91
15.23,73.15,72.38
21.17,89.36,76.02
33.16,168.11,89.05
39.80,119.39,34.44
17.48,202.40,96.12
25.04,16.69,24.73
35.00,37.18,98.70
20.10,149.76,88.62
28.88,101.09,72.82
33.33,88.74,78.80
30.40,20.11,25.82
19.70,268.72,23.32
23.88,207.55,28.14
34.59,36.49,26.99
28.86,19.51,63.79
15.13,292.46,37.24
34.02,204.35,88.82
15.88,125.24,55.66
33.64,210.52,75.64
20.06,226.90,72.23
38.95,233.99,45.59
24.20,143.36,39.45
23.17,128.96,47.40
18.72,3.31,83.73
22.64,277.97,66.90
36.92,180.99,40.28
39.91,60.95,85.43
24.21,275.88,24.38
26.22,274.48,75.93
33.05,296.76,55.13
37.15,262.22,78.50
29.83,299.34,94.20
24.79,73.41,80.00
25.32,252.67,55.36
32.39,246.91,32.08
15.08,69.28,84.51
30.49,29.53,56.86
23.89,293.83,26.02
34.85,88.81,77.52
17.32,261.27,43.35
29.71,1.24,23.91
27.02,6.31,92.22
31.06,139.76,58.65
16.62,71.61,42.48
29.50,206.95,77.31
29.04,169.67,90.87
29.02,23.25,20.02
30.09,48.79,75.03
31.91,116.41,81.36
35.12,55.68,36.79
21.75,237.67,59.17
35.63,124.82,27.14
27.46,28.03,79.74
16.93,145.30,87.80
16.46,27.25,28.65
23.36,38.68,85.32
34.62,71.88,81.73
32.69,257.86,47.75
34.72,277.38,75.22
27.93,247.88,20.00
26.00,100.22,94.54
18.69,81.73,64.03
23.20,164.75,69.63
25.85,216.56,73.17
17.22,298.01,64.91
20.52,39.47,88.54
29.96,14.79,68.78
33.39,208.31,92.62
39.96,249.67,66.59
38.33,253.90,33.69
31.06,203.54,93.09
25.53,286.20,74.53
30.90,153.30,75.94
34.64,274.14,98.84
17.96,290.34,26.02
25.25,254.15,54.29
36.00,92.93,39.13
24.60,58.86,70.43
29.30,164.44,84.54
29.69,135.90,97.30
19.61,263.33,56.37
24.06,30.01,82.90
23.36,77.32,93.36
15.65,225.54,74.67
15.60,28.50,39.42
35.79,96.23,68.63
21.83,116.15,97.60
27.95,186.78,99.00
22.47,47.44,71.39
38.52,258.18,90.96
21.48,134.26,36.03
25.74,275.11,39.69
36.82,140.36,96.23
36.05,82.51,30.82
19.65,42.55,35.29
35.07,1.12,53.64
26.45,159.65,67.17
27.07,32.15,68.31
18.34,117.52,43.36
17.02,176.78,93.65
33.20,82.71,93.21
27.41,52.57,51.37
25.92,232.42,54.74
33.24,284.04,76.20
34.14,30.13,73.04
18.97,46.68,50.58
30.26,288.00,53.14
18.38,11.34,47.84
33.78,293.29,38.83
31.42,1.39,56.65
38.92,262.10,74.91
16.72,92.20,79.36
16.43,281.58,82.31
22.05,95.08,49.98
21.54,196.29,81.17
21.17,24.01,20.52
37.66,72.70,58.16
21.24,232.10,83.51
21.80,158.61,70.40
33.98,278.39,57.93
26.24,128.63,71.57
34.42,260.94,92.56
16.63,134.69,65.31
27.19,293.77,83.98
15.84,287.95,98.46
16.57,98.74,76.45
37.66,265.78,65.87
18.48,254.28,23.00
28.31,63.20,49.96
25.28,187.29,65.24
23.68,21.80,83.78
37.50,251.01,55.05
15.55,52.36,96.80
31.59,21.24,41.74
39.08,120.07,79.57
29.00,173.08,53.52
38.42,256.48,58.88
16.31,292.27,84.20
25.47,131.85,43.70
21.50,18.13,27.74
33.27,224.73,61.62
39.53,169.55,62.30
21.41,134.37,83.77
31.35,92.78,97.47
19.95,150.72,24.42
29.13,101.60,67.34
26.60,227.10,74.50
39.30,163.17,98.86
30.21,263.05,95.41
23.74,163.06,77.00
17.85,71.48,61.74
18.78,255.33,32.92
20.63,167.17,50.73
21.27,62.05,66.81
36.27,187.05,78.02
29.03,107.32,70.83
28.08,253.32,77.13
17.87,135.99,54.33
36.50,217.93,78.21
33.07,28.66,31.50
16.69,118.81,33.01
32.70,294.97,33.03
28.59,242.54,91.27
17.04,47.98,26.08
26.46,83.33,84.12
27.12,98.94,38.69
19.14,195.11,57.47
38.64,227.10,93.28
36.25,224.86,66.87
31.73,152.96,36.81
26.56,243.25,42.73
25.29,131.12,93.64
31.27,37.16,54.17
28.64,169.33,66.96
16.56,285.69,56.79
27.81,237.90,50.28
35.16,173.61,37.86
26.48,194.04,74.90
16.30,279.17,77.46
34.66,128.50,41.99
20.03,99.42,83.12
21.47,293.17,88.36
19.12,259.03,93.65
23.26,96.91,32.90
33.92,139.13,44.31
27.98,124.52,88.83
20.12,44.73,35.88
36.95,287.35,20.28
36.99,121.29,89.67
36.76,262.60,46.12
20.97,56.81,53.16
26.28,164.36,55.71
39.62,7.19,87.86
34.30,229.27,47.03
15.68,174.27,91.38
16.63,187.68,69.36
26.60,15.52,62.18
37.73,63.31,46.05
28.47,22.30,39.50
27.45,86.67,69.92
17.64,188.23,55.75
31.42,169.86,92.84
35.55,183.64,59.33
24.51,164.78,60.94
34.39,81.91,53.34
39.11,73.35,83.14
20.09,41.12,53.99
28.08,254.72,41.55
22.18,184.94,88.96
34.82,55.95,67.75
29.44,53.16,67.32
30.86,261.91,68.87
34.95,222.82,77.51
24.90,197.82,45.05
37.88,122.06,22.71
28.33,78.59,84.85
18.95,293.84,30.31
32.40,239.17,77.75
34.83,90.53,26.59
22.92,254.27,50.02
36.43,227.68,25.04
37.65,89.12,61.78
21.92,127.97,72.25
39.59,55.79,33.71
18.52,33.32,49.73
20.05,216.83,94.42
19.61,80.25,55.39
37.35,246.02,84.20
31.36,298.68,94.17
18.80,22.99,97.95
26.01,141.91,91.87
30.38,240.62,45.39
17.09,236.69,97.01
37.06,228.00,84.99
35.09,104.70,86.97
27.63,136.16,21.21
39.18,178.49,96.34
25.44,292.18,82.25
39.60,98.26,81.44
31.70,276.94,26.52
30.87,80.81,38.61
19.15,296.72,96.98
37.05,201.08,60.05
25.69,139.05,51.83
19.06,184.02,87.20
15.32,81.76,26.99
28.99,82.25,53.36
28.18,34.07,50.06
32.98,34.22,47.99
37.26,104.30,44.62
16.99,228.86,36.81
33.29,182.39,33.83
19.69,30.78,71.23
36.45,255.67,93.55
35.48,180.41,60.71
28.52,288.26,43.84
32.76,201.06,32.73
22.86,52.55,86.41
26.78,142.14,97.72
35.54,194.55,47.93
26.48,8.48,43.28
23.94,4.47,68.12
27.36,38.82,82.03
35.71,75.50,56.43
23.38,128.86,70.41
19.34,146.23,77.32
32.80,41.41,96.85
35.65,202.02,33.20
17.52,178.84,99.79
21.00,88.34,51.37
18.55,4.10,77.86
23.70,23.29,65.79
26.26,117.51,58.93
33.72,46.19,75.85
31.28,113.05,51.66
30.52,188.45,30.09
23.81,164.17,59.11
36.04,69.35,61.75
26.78,103.15,36.15
39.48,184.21,94.85
30.85,258.26,38.20
18.16,225.96,52.74
31.90,166.02,32.39
23.13,108.69,62.86
32.16,109.52,44.61
16.74,263.83,59.14
19.37,11.77,37.97
36.39,296.39,24.30
20.68,199.31,82.34
35.93,204.34,71.29
21.98,11.40,47.26
31.07,181.66,23.80
32.35,145.43,89.25
27.82,31.73,33.58
22.63,83.38,94.46
20.32,267.09,58.29
15.83,165.00,47.23
22.60,124.02,79.34
31.33,21.80,90.15
38.46,214.24,49.66
36.78,210.86,52.59
34.15,184.21,54.65
34.71,153.08,93.79
31.62,130.14,75.41
21.51,177.98,39.81
37.68,70.02,34.80
31.77,282.38,38.43
29.01,176.64,41.09
17.77,93.36,38.41
26.18,134.90,72.68
26.51,241.71,29.27
36.61,48.48,50.99
28.67,87.85,70.00
24.51,203.85,43.27
39.42,94.65,25.22
17.77,237.75,26.55
25.56,39.14,30.08
16.05,228.81,86.87
33.50,20.51,72.63
37.95,3.78,25.16
22.00,269.47,51.29
36.46,174.40,42.29
22.31,105.55,66.24
37.77,69.78,61.82
33.85,185.07,58.49
35.12,152.70,45.16
15.45,297.48,31.02
39.07,294.96,79.39
33.17,190.51,90.39
22.62,132.86,95.53
35.73,147.34,24.69
22.04,204.74,79.19
36.82,30.47,78.12
17.81,98.51,95.77
32.59,22.58,40.23
28.52,22.01,79.37
17.41,58.75,24.37
21.05,145.58,70.50
15.31,235.43,48.07
26.72,145.65,81.51
22.53,100.64,89.06
29.96,24.71,49.19
22.43,165.09,62.05
22.50,81.38,29.39
33.58,184.48,53.35
16.20,293.16,48.86
37.57,33.39,34.65
36.31,63.64,91.56
31.70,141.93,31.85
29.83,290.58,70.86
37.31,231.54,91.21
19.63,269.47,92.96
16.97,100.11,83.46
20.99,297.61,34.09
34.86,30.85,85.39
15.87,15.89,42.13
29.57,256.68,93.79
39.89,278.18,76.73
36.39,27.18,82.82
28.04,34.03,26.80
16.59,9.95,66.62
35.78,31.35,85.69
29.97,62.83,88.93
17.87,291.02,22.29
17.35,200.36,95.13
37.74,233.57,23.47
31.73,232.84,69.16
35.73,160.52,75.47
36.97,239.25,28.59
29.29,178.74,23.84
27.94,94.36,82.79
25.76,168.33,50.77
22.92,160.05,28.57
25.86,247.04,81.01
34.35,294.52,87.93
30.05,123.31,66.99
37.31,229.02,32.90
26.08,29.93,21.22
30.18,233.05,76.06
30.78,111.43,64.01
29.79,11.82,72.06
32.57,108.97,85.05
20.94,183.19,54.74
27.81,35.78,29.96
17.61,277.21,95.20
24.61,23.30,63.62
27.19,279.00,69.22
31.31,212.14,94.67
38.76,98.91,94.53
30.02,117.23,65.77
33.59,222.24,43.81
27.66,180.44,99.77
30.85,201.49,74.47
16.77,116.75,52.67
21.36,146.34,64.79
24.05,296.96,53.27
26.81,64.18,91.06
16.14,125.36,58.60
18.50,87.55,85.88
21.92,229.53,87.21
39.29,229.20,85.95
23.28,87.73,77.78
27.05,24.42,88.39
19.90,3.43,50.98
30.27,128.24,29.17
22.02,123.10,87.40
20.17,296.52,59.85
27.91,140.94,30.19
15.14,76.93,29.23
15.19,267.37,32.74
20.48,147.32,80.08
15.92,179.75,76.87
17.70,28.70,36.31
23.47,114.87,87.75
35.06,283.27,42.50
29.30,176.85,83.44
27.82,103.35,59.10
22.34,187.70,78.52
38.29,273.12,50.51
24.93,82.20,47.77
17.18,151.54,87.31
30.43,287.61,22.82
17.85,51.72,97.98
23.63,215.90,71.85
27.69,184.34,54.60
36.86,203.90,70.24
27.34,105.37,29.82
32.56,94.16,61.12
39.82,205.26,98.81
18.29,64.66,38.82
21.87,125.90,77.78
24.86,56.45,54.80
25.55,2.49,72.20
25.28,291.02,36.39
37.69,129.51,57.64
32.85,290.80,98.41
30.20,42.10,35.62
22.73,176.21,70.92
35.59,60.29,66.05
38.88,237.02,65.20
35.53,235.11,69.21
15.04,33.78,60.18
30.91,273.62,21.35
